"id","source_folder","campo","valor_antes","valor_source","valor_depois","status"
"media_d45a11e4795e9b245e22","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco deitado","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_d45a11e4795e9b245e22","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco deitado","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_321a0280062adb38942c","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco em pé","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_321a0280062adb38942c","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco em pé","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_eb53b0d480c200689e9d","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco no cabo em pé","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_eb53b0d480c200689e9d","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco no cabo em pé","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Polia/Cabo | Academia","Abdômen/Core | Polia/Cabo | Academia","CORRIGIDO"
"media_047347a875a19dc57ee2","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa cubana com halteres","tags_secundarias","Halteres | Casa | Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_047347a875a19dc57ee2","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa cubana com halteres","tags_compatibilidade","Mobilidade","Mobilidade | Halteres | Academia","Mobilidade | Halteres | Academia","CORRIGIDO"
"media_e6cf319fc09c6faad2eb","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro com halter apoiado no banco","tags_secundarias","Academia","Halteres | Banco | Academia","Halteres | Banco | Academia","CORRIGIDO"
"media_e6cf319fc09c6faad2eb","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro com halter apoiado no banco","tags_compatibilidade","Ombros","Ombros | Halteres | Banco | Academia","Ombros | Halteres | Banco | Academia","CORRIGIDO"
"media_b4daed909a2373f32ece","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro meio ajoelhado no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_b4daed909a2373f32ece","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro meio ajoelhado no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_947fd75865198dafd60a","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_947fd75865198dafd60a","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_f76439f6795fab16f382","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa do quadril sentado com elástico","tags_secundarias","Banco | Casa | Academia","Elástico | Academia","Elástico | Academia","CORRIGIDO"
"media_f76439f6795fab16f382","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa do quadril sentado com elástico","tags_compatibilidade","Quadril","Quadril | Elástico | Academia","Quadril | Elástico | Academia","CORRIGIDO"
"media_57fd4837f3d51f5c51f8","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa do tornozelo com elástico","tags_secundarias","Halteres | Banco | Academia | Casa","Elástico | Academia","Elástico | Academia","CORRIGIDO"
"media_57fd4837f3d51f5c51f8","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa do tornozelo com elástico","tags_compatibilidade","Mobilidade","Mobilidade | Elástico | Academia","Mobilidade | Elástico | Academia","CORRIGIDO"
"media_e5e17ae4254e8c9b5b29","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna de ombro no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_e5e17ae4254e8c9b5b29","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna de ombro no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_7722f763275b439c9833","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna de ombro sentado no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_7722f763275b439c9833","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna de ombro sentado no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_a0827fa0625c2576a452","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna do quadril sentado com elástico","tags_secundarias","Banco | Casa | Academia","Elástico | Academia","Elástico | Academia","CORRIGIDO"
"media_a0827fa0625c2576a452","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna do quadril sentado com elástico","tags_compatibilidade","Quadril","Quadril | Elástico | Academia","Quadril | Elástico | Academia","CORRIGIDO"
"media_ac3e58b4be3f47ccf5a7","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação landmine","tags_secundarias","Academia","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_ac3e58b4be3f47ccf5a7","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação landmine","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Barra | Academia","Abdômen/Core | Barra | Academia","CORRIGIDO"
"media_962e032c8b1f8d4994db","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação torácica ajoelhado para trás","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_962e032c8b1f8d4994db","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação torácica ajoelhado para trás","tags_compatibilidade","Mobilidade","Mobilidade | Sem aparelhos | Casa","Mobilidade | Sem aparelhos | Casa","CORRIGIDO"
"media_f5d1a24976fa41b0b86b","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação torácica em quatro apoios","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_f5d1a24976fa41b0b86b","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação torácica em quatro apoios","tags_compatibilidade","Mobilidade","Mobilidade | Sem aparelhos | Casa","Mobilidade | Sem aparelhos | Casa","CORRIGIDO"
"media_e1af88165942a956c0e5","C:\Users\bruno\Downloads\Exercicios renomeados\Salto agrupado","tags_secundarias","Academia","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_e1af88165942a956c0e5","C:\Users\bruno\Downloads\Exercicios renomeados\Salto agrupado","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_5593336e85c3dd9a8d0b","C:\Users\bruno\Downloads\Exercicios renomeados\Salto de elevação pélvica unilateral","tags_secundarias","Banco | Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_5593336e85c3dd9a8d0b","C:\Users\bruno\Downloads\Exercicios renomeados\Salto de elevação pélvica unilateral","tags_compatibilidade","Glúteos","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_6c12c4b336b682ac2b70","C:\Users\bruno\Downloads\Exercicios renomeados\Salto dividido com halteres","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Halteres | Cardio | Academia","Corpo inteiro | Halteres | Cardio | Academia","CORRIGIDO"
"media_b88cadc46f0d4d95866c","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em distância","tags_secundarias","Casa | Academia","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_b88cadc46f0d4d95866c","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em distância","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_3767fd56a9b4327ddab3","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em distância unilateral","tags_secundarias","Academia | Casa","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_3767fd56a9b4327ddab3","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em distância unilateral","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_34a3bac127420a027db9","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em profundidade para obstáculo","tags_secundarias","Academia","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_34a3bac127420a027db9","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em profundidade para obstáculo","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_822f58a7c4a32e70fa16","C:\Users\bruno\Downloads\Exercicios renomeados\Salto na caixa","tags_secundarias","Academia","Step/Caixa | Cardio | Academia","Step/Caixa | Academia","CORRIGIDO"
"media_822f58a7c4a32e70fa16","C:\Users\bruno\Downloads\Exercicios renomeados\Salto na caixa","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Step/Caixa | Cardio | Academia","Corpo inteiro | Step/Caixa | Cardio | Academia","CORRIGIDO"
"media_0673631de2491887fe9c","C:\Users\bruno\Downloads\Exercicios renomeados\Salto na caixa com uma perna","tags_secundarias","Casa | Academia","Step/Caixa | Cardio | Academia","Step/Caixa | Academia","CORRIGIDO"
"media_0673631de2491887fe9c","C:\Users\bruno\Downloads\Exercicios renomeados\Salto na caixa com uma perna","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Step/Caixa | Cardio | Academia","Corpo inteiro | Step/Caixa | Cardio | Academia","CORRIGIDO"
"media_03b364bea968093e78f0","C:\Users\bruno\Downloads\Exercicios renomeados\Salto para trás","tags_secundarias","Casa | Academia","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_03b364bea968093e78f0","C:\Users\bruno\Downloads\Exercicios renomeados\Salto para trás","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_1c6ee613b14e0d609951","C:\Users\bruno\Downloads\Exercicios renomeados\Salto pliométrico em zigue-zague","tags_secundarias","Casa | Academia | Ao ar livre","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_1c6ee613b14e0d609951","C:\Users\bruno\Downloads\Exercicios renomeados\Salto pliométrico em zigue-zague","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_e783592a49ae91e7c8d5","C:\Users\bruno\Downloads\Exercicios renomeados\Salto vertical com alcance","tags_secundarias","Academia","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_e783592a49ae91e7c8d5","C:\Users\bruno\Downloads\Exercicios renomeados\Salto vertical com alcance","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_9ef93caff4c0341a7ed3","C:\Users\bruno\Downloads\Exercicios renomeados\Saltos com joelho alto","tags_secundarias","Casa | Academia | Ao ar livre","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_9ef93caff4c0341a7ed3","C:\Users\bruno\Downloads\Exercicios renomeados\Saltos com joelho alto","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_2c5ba862da064babb4b0","C:\Users\bruno\Downloads\Exercicios renomeados\Saltos de potência","tags_secundarias","Casa | Academia | Ao ar livre","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_2c5ba862da064babb4b0","C:\Users\bruno\Downloads\Exercicios renomeados\Saltos de potência","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_3928f40d2fcdc598b8ce","C:\Users\bruno\Downloads\Exercicios renomeados\Scott press","tags_secundarias","Halteres | Academia | Casa","Banco | Tríceps | Academia","Tríceps | Banco | Academia","CORRIGIDO"
"media_3928f40d2fcdc598b8ce","C:\Users\bruno\Downloads\Exercicios renomeados\Scott press","tags_compatibilidade","Ombros","Ombros | Banco | Tríceps | Academia","Ombros | Banco | Tríceps | Academia","CORRIGIDO"
"media_40e4027e63f8c7d6a93f","C:\Users\bruno\Downloads\Exercicios renomeados\SkiErg","tags_secundarias","Academia","Máquina | Academia | Corpo inteiro","Corpo inteiro | Máquina | Academia","CORRIGIDO"
"media_40e4027e63f8c7d6a93f","C:\Users\bruno\Downloads\Exercicios renomeados\SkiErg","tags_compatibilidade","Cardio","Cardio | Máquina | Academia | Corpo inteiro","Cardio | Máquina | Academia | Corpo inteiro","CORRIGIDO"
"media_15a3e6747708fe4ff506","C:\Users\bruno\Downloads\Exercicios renomeados\Slam com bola medicinal","tags_secundarias","Academia | Casa","Bola | Cardio | Academia","Bola | Academia","CORRIGIDO"
"media_15a3e6747708fe4ff506","C:\Users\bruno\Downloads\Exercicios renomeados\Slam com bola medicinal","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Bola | Cardio | Academia","Corpo inteiro | Bola | Cardio | Academia","CORRIGIDO"
"media_50433dffe9620f1c1c7c","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch balance","tags_secundarias","Barra | Anilhas | Academia","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_50433dffe9620f1c1c7c","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch balance","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Barra | Academia","Corpo inteiro | Barra | Academia","CORRIGIDO"
"media_2ea19f883edf7070ca88","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch com barra","tags_secundarias","Anilhas | Academia","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_2ea19f883edf7070ca88","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch com barra","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Barra | Academia","Corpo inteiro | Barra | Academia","CORRIGIDO"
"media_e52590311864636df066","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch unilateral com halter","tags_secundarias","Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_e52590311864636df066","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch unilateral com halter","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Halteres | Academia","Corpo inteiro | Halteres | Academia","CORRIGIDO"
"media_46780e150c2ffee4f8ff","C:\Users\bruno\Downloads\Exercicios renomeados\Socos","tags_secundarias","Casa | Academia","Sem aparelhos | Casa | Corpo inteiro","Corpo inteiro | Sem aparelhos | Casa","CORRIGIDO"
"media_46780e150c2ffee4f8ff","C:\Users\bruno\Downloads\Exercicios renomeados\Socos","tags_compatibilidade","Cardio","Cardio | Sem aparelhos | Casa | Corpo inteiro","Cardio | Sem aparelhos | Casa | Corpo inteiro","CORRIGIDO"
"media_5b3d146a48af410dfd5c","C:\Users\bruno\Downloads\Exercicios renomeados\Sprint na bicicleta ergométrica","tags_secundarias","Academia | Casa","Máquina | Bicicleta | Academia","Máquina | Bicicleta | Academia","CORRIGIDO"
"media_5b3d146a48af410dfd5c","C:\Users\bruno\Downloads\Exercicios renomeados\Sprint na bicicleta ergométrica","tags_compatibilidade","Cardio","Cardio | Máquina | Bicicleta | Academia","Cardio | Máquina | Bicicleta | Academia","CORRIGIDO"
"media_3ff2e34a5c3aed66a8d6","C:\Users\bruno\Downloads\Exercicios renomeados\Squat thrust (agachamento para prancha)","tags_secundarias","Academia | Casa | Ao ar livre","Cardio | Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_3ff2e34a5c3aed66a8d6","C:\Users\bruno\Downloads\Exercicios renomeados\Squat thrust (agachamento para prancha)","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Cardio | Sem aparelhos | Casa","Corpo inteiro | Cardio | Sem aparelhos | Casa","CORRIGIDO"
"media_25603c4c184000fe46be","C:\Users\bruno\Downloads\Exercicios renomeados\Step-down unilateral","tags_secundarias","Casa | Academia","Step/Caixa | Glúteos | Academia","Glúteos | Step/Caixa | Academia","CORRIGIDO"
"media_25603c4c184000fe46be","C:\Users\bruno\Downloads\Exercicios renomeados\Step-down unilateral","tags_compatibilidade","Quadríceps","Quadríceps | Step/Caixa | Glúteos | Academia","Quadríceps | Step/Caixa | Glúteos | Academia","CORRIGIDO"
"media_67bfb91c8acba912cb26","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com elevação do joelho","tags_secundarias","Banco | Casa | Academia | Ao ar livre","Step/Caixa | Glúteos | Academia","Glúteos | Step/Caixa | Academia","CORRIGIDO"
"media_67bfb91c8acba912cb26","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com elevação do joelho","tags_compatibilidade","Quadríceps","Quadríceps | Step/Caixa | Glúteos | Academia","Quadríceps | Step/Caixa | Glúteos | Academia","CORRIGIDO"
"media_a9eebdc43bbaa0da601e","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com elástico","tags_secundarias","Academia | Casa","Elástico | Step/Caixa | Glúteos","Glúteos | Elástico | Step/Caixa | Academia | Casa","CORRIGIDO"
"media_a9eebdc43bbaa0da601e","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com elástico","tags_compatibilidade","Quadríceps","Quadríceps | Elástico | Step/Caixa | Glúteos","Quadríceps | Elástico | Step/Caixa | Glúteos","CORRIGIDO"
"media_bfe1cffc4cf02b0a65a7","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com equilíbrio e rosca bíceps","tags_secundarias","Halteres | Banco | Academia | Casa","Step/Caixa | Academia","Step/Caixa | Academia","CORRIGIDO"
"media_bfe1cffc4cf02b0a65a7","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com equilíbrio e rosca bíceps","tags_compatibilidade","Bíceps","Bíceps | Step/Caixa | Academia","Bíceps | Step/Caixa | Academia","CORRIGIDO"
